Rooms,Area,Bathrooms,Condition,Region,Price_Range
3,227.0,1,3,24,1
3,169.0,2,5,9,3
3,171.0,3,5,9,3
5,430.0,4,5,9,5
2,80.0,1,2,9,3
3,76.0,2,5,9,2
3,240.0,3,2,9,4
3,109.0,2,5,8,3
3,270.0,3,1,9,3
3,175.0,3,5,24,3
4,224.0,2,5,9,4
3,180.0,4,5,9,3
4,66.0,1,0,24,1
4,295.0,4,4,9,5
3,207.0,4,5,9,5
5,380.0,4,5,9,5
3,87.0,1,5,9,3
1,70.9,1,1,9,3
5,150.0,2,5,9,3
5,257.0,4,5,8,4
4,226.0,3,5,8,3
2,90.0,1,2,9,3
3,239.0,2,5,24,4
4,259.0,4,1,9,5
4,253.0,4,1,9,5
4,180.0,4,5,9,4
3,376.0,3,5,8,4
2,70.0,1,3,9,2
5,226.0,3,5,9,3
4,321.8,4,2,9,5
4,197.0,4,5,9,3
4,208.0,4,5,9,4
4,485.0,4,1,9,5
4,225.0,3,2,9,4
4,254.0,4,5,9,4
3,264.16,4,5,9,5
2,83.0,1,2,9,2
4,208.0,4,5,9,4
6,158.0,4,5,9,4
3,270.0,3,1,24,3
2,110.0,3,4,9,3
4,450.0,1,5,9,4
2,83.0,2,5,8,3
3,209.0,3,5,9,3
4,210.0,4,5,9,4
4,265.0,4,5,9,5
4,221.0,2,3,9,3
2,96.0,1,3,24,2
3,176.0,4,5,9,3
3,354.0,3,5,24,5
3,193.0,3,5,9,3
4,260.0,3,4,8,4
4,110.0,2,2,9,3
5,252.0,3,5,9,4
3,119.0,2,5,9,3
3,230.0,2,5,9,4
4,180.0,3,1,8,4
4,208.0,3,2,9,3
3,200.0,1,3,9,3
5,208.0,2,5,9,3
5,800.0,4,5,8,4
4,95.0,4,5,8,4
3,296.0,3,5,24,3
3,201.0,3,5,24,3
3,283.0,2,3,24,2
4,135.0,2,5,24,3
4,292.0,4,5,9,4
2,102.0,1,3,8,2
4,300.0,4,1,9,5
4,252.0,3,5,8,3
3,333.0,4,5,8,3
4,228.0,3,5,8,3
4,190.0,3,5,9,4
4,215.0,1,4,24,4
4,120.0,2,5,9,5
3,172.59,4,4,9,4
2,41.65,2,2,9,3
3,90.3,2,5,24,3
3,203.0,4,4,24,3
4,360.0,4,5,8,3
2,126.0,3,2,9,4
3,207.0,3,5,8,3
3,182.0,3,5,9,3
3,146.0,4,2,9,3
5,240.0,4,5,8,4
3,94.0,2,5,24,3
4,188.0,2,5,9,4
3,188.0,4,5,9,4
4,698.0,4,5,9,5
3,112.0,2,5,9,3
4,154.0,3,2,9,4
5,378.0,2,0,9,3
5,296.0,4,5,9,5
4,139.0,2,5,9,4
3,148.0,4,5,9,4
4,449.0,4,1,9,5
6,265.0,4,5,9,5
3,190.0,4,4,9,4
5,387.0,3,5,24,5
3,216.0,4,4,9,4
6,389.0,4,5,8,5
3,216.0,4,4,9,4
2,109.0,2,2,9,3
3,149.0,3,4,9,4
5,394.0,4,5,24,4
3,294.0,4,5,9,3
2,204.0,2,3,9,3
3,216.0,4,5,9,3
6,293.0,4,1,9,5
3,300.0,2,5,24,3
2,170.0,2,1,9,4
4,207.0,4,1,9,5
4,207.0,4,1,9,4
4,203.0,4,1,9,4
4,408.0,3,2,9,5
4,282.0,2,3,9,4
3,185.0,3,4,9,4
3,260.0,4,2,9,4
5,251.0,4,5,9,4
4,260.0,4,5,9,4
4,240.0,3,4,9,4
4,260.0,4,5,9,4
3,220.0,4,4,9,4
3,156.0,2,5,9,4
3,249.0,2,4,9,4
3,210.0,3,4,24,3
2,139.0,4,2,9,4
3,270.0,2,5,8,3
5,158.0,4,5,9,3
4,158.0,2,5,9,4
4,281.0,4,5,9,4
4,179.0,4,5,9,3
3,157.0,2,3,8,2
3,177.0,3,5,9,3
3,140.0,1,5,39,2
4,305.0,4,4,9,5
4,240.0,2,5,9,3
3,294.0,4,5,9,5
6,506.0,3,5,24,3
4,245.0,4,1,9,4
4,472.0,4,1,9,5
4,193.0,2,2,9,3
6,104.0,2,5,9,3
3,239.0,3,5,9,4
4,167.0,2,5,9,3
5,382.0,4,5,9,5
3,494.0,4,4,9,5
5,245.0,4,5,9,3
4,265.0,2,5,9,3
4,140.0,2,5,9,3
3,144.0,3,4,9,4
2,108.4,3,4,9,3
3,95.0,1,3,24,3
3,90.0,1,3,24,1
3,355.55,3,1,9,4
3,204.0,4,1,8,4
3,210.0,3,5,24,3
2,111.0,1,5,9,4
2,220.0,2,5,9,3
3,60.0,1,5,9,3
2,60.0,1,3,9,2
4,164.5,1,3,9,3
4,480.0,4,5,9,4
7,379.7,4,5,24,4
0,246.0,2,3,9,4
2,80.0,2,1,9,3
3,352.18,3,4,9,4
3,352.18,3,4,9,4
2,45.7,1,3,9,3
4,371.0,4,4,9,5
3,360.0,4,4,9,5
3,347.0,4,4,9,5
3,180.0,2,5,9,3
2,184.0,2,5,9,3
3,250.0,2,5,24,3
3,140.0,3,5,24,3
3,196.0,4,5,9,3
4,348.0,4,2,9,4
5,200.0,4,1,9,4
3,140.0,3,2,8,3
3,128.0,4,2,9,4
7,318.5,4,5,24,5
2,92.0,2,5,9,4
3,252.0,3,5,24,3
5,170.0,2,3,8,3
3,170.0,3,5,8,4
6,456.0,3,3,9,3
5,230.0,2,5,8,3
5,285.0,3,5,9,5
7,200.0,4,5,24,4
3,354.33,3,1,9,4
3,347.53,3,1,9,4
3,352.18,3,1,9,4
3,355.88,3,1,9,4
3,355.44,3,1,9,4
3,359.91,3,1,9,4
3,351.75,3,1,9,4
6,241.0,4,5,9,3
3,92.0,2,2,9,3
3,73.0,1,5,8,3
4,373.0,4,5,9,5
3,257.0,4,4,9,5
4,170.0,4,2,9,3
3,240.0,4,1,8,4
3,240.0,4,1,8,4
3,240.0,4,1,8,4
3,204.0,4,1,8,4
3,178.0,4,1,8,4
3,567.0,4,1,24,5
3,157.0,2,3,9,3
3,231.0,4,2,24,4
6,365.0,4,5,24,4
4,235.0,3,5,9,4
4,520.0,4,5,39,4
2,237.0,1,0,24,1
3,235.0,4,5,9,4
4,550.0,3,5,8,4
2,58.0,1,0,9,2
2,57.0,1,0,9,2
4,86.0,4,0,24,2
4,179.0,3,2,9,4
4,350.0,4,1,9,5
5,269.0,4,5,9,4
5,244.0,3,3,9,3
4,150.0,3,2,8,3
3,245.0,4,1,8,4
4,274.0,3,5,9,3
3,173.0,3,4,9,3
5,289.0,4,5,9,4
4,368.0,4,2,9,5
3,232.5,3,4,9,4
3,235.0,4,5,9,4
3,177.0,3,5,9,4
3,160.0,2,5,24,3
4,208.0,3,2,9,3
4,161.0,3,5,9,4
4,258.0,3,5,9,4
3,144.0,3,3,9,4
3,198.0,4,4,24,3
5,312.0,4,5,24,4
4,133.0,4,2,8,4
3,105.0,2,2,8,3
4,252.0,4,1,9,5
4,220.0,3,5,9,4
3,288.0,4,5,24,3
4,240.0,3,5,9,3
6,143.0,3,3,9,3
5,521.0,4,5,9,5
5,325.0,4,5,8,4
3,78.0,2,5,9,3
4,550.0,4,5,8,4
5,214.0,3,5,8,3
4,200.0,4,5,9,4
4,149.0,1,0,9,3
5,420.0,3,5,8,4
6,224.0,2,3,8,3
4,261.0,4,5,9,4
3,91.0,2,5,9,3
3,220.0,4,5,9,5
10,1020.0,3,3,24,2
4,290.0,3,1,9,5
4,159.0,4,5,9,3
2,50.0,1,3,24,1
5,463.3,4,5,9,4
5,405.0,4,2,9,4
5,202.0,3,5,9,3
3,354.5,3,1,9,4
6,394.0,4,5,24,4
4,400.0,3,5,8,4
3,244.0,4,1,9,4
2,33.0,1,3,9,2
3,92.0,4,5,24,5
4,282.0,1,5,39,3
4,171.0,1,3,24,1
3,535.0,4,5,24,4
5,81.0,1,3,8,2
3,158.0,1,5,9,4
4,288.0,4,4,9,5
5,438.0,4,5,23,4
5,290.0,3,5,9,3
7,741.0,4,5,23,5
4,186.0,3,4,9,4
4,265.0,4,5,9,4
6,72.0,1,3,9,4
3,240.0,3,5,8,4
4,306.0,2,5,8,3
3,355.0,3,1,9,4
3,123.0,4,2,9,3
6,547.0,4,5,9,5
4,167.0,2,1,9,4
3,270.0,3,4,9,4
3,270.0,3,4,9,4
5,305.0,4,5,24,4
3,294.0,3,1,24,3
3,230.0,4,5,24,4
4,240.0,3,5,9,3
2,100.0,3,2,9,3
4,136.0,1,3,9,2
4,145.0,2,5,8,3
4,225.0,4,5,9,4
3,143.0,3,1,9,4
7,70.0,2,0,9,2
6,115.0,4,5,9,3
3,123.0,3,5,9,3
4,222.0,3,5,8,4
4,228.0,3,5,8,4
5,218.0,4,5,9,3
4,316.0,3,5,8,4
3,300.0,4,1,8,5
3,315.0,4,3,9,3
4,235.0,3,5,24,3
4,163.0,3,5,9,4
2,44.0,1,5,9,1
2,44.0,3,3,9,3
5,430.0,4,5,9,4
4,135.0,2,2,9,3
3,51.0,2,3,9,2
1,62.0,1,2,9,3
4,198.3,4,1,9,5
4,204.0,3,2,9,4
4,192.0,2,5,9,3
4,355.95,4,5,9,4
2,57.0,1,5,9,3
10,354.0,4,3,9,4
3,93.5,2,3,9,4
5,286.0,4,5,9,3
3,182.0,3,5,8,3
3,180.0,4,1,9,4
4,98.0,1,3,9,3
7,217.0,3,5,8,4
4,316.0,4,5,9,5
10,250.0,3,5,9,5
4,259.0,4,1,9,5
4,274.0,4,1,9,5
1,70.0,1,2,9,3
2,97.0,2,2,9,3
3,175.0,3,5,24,4
4,400.0,4,4,9,5
4,406.0,4,5,9,4
4,145.68,3,5,24,2
3,170.0,3,5,8,4
5,128.0,3,5,9,4
4,230.0,4,5,9,4
3,161.0,4,1,9,5
3,240.0,4,5,9,4
3,458.0,3,2,24,3
2,65.0,1,3,9,2
3,150.7,3,5,9,4
3,480.0,4,5,9,5
4,200.0,2,5,9,4
4,278.4,4,5,9,4
3,161.6,4,1,9,5
2,24.0,1,5,9,3
3,180.0,3,1,9,4
3,69.0,2,5,8,3
3,200.0,3,4,9,4
2,99.0,3,2,9,3
4,290.6,4,1,9,5
4,202.0,3,5,9,4
3,169.0,3,5,9,3
3,140.0,2,1,24,2
4,133.0,1,5,9,3
3,227.0,2,5,9,4
4,281.9,4,5,9,4
3,96.0,2,2,9,3
3,276.0,4,5,9,4
4,192.0,3,5,9,3
4,203.0,4,4,9,4
4,180.0,4,5,9,3
3,273.0,4,5,9,4
3,186.0,3,5,9,4
3,124.0,1,3,9,3
3,269.0,3,4,9,5
4,343.0,4,5,9,5
3,200.0,4,5,9,4
4,266.0,4,4,9,5
3,143.0,2,5,9,3
4,220.0,4,5,9,4
4,237.0,4,5,9,4
3,150.0,3,5,9,3
3,138.0,3,5,8,3
6,490.0,4,5,24,5
4,145.0,3,5,9,3
4,263.0,3,5,9,4
6,353.0,4,5,9,5
4,408.0,4,2,9,5
3,258.0,4,5,9,4
4,253.0,4,4,9,5
4,274.0,4,4,9,5
2,149.0,2,3,24,1
4,259.0,4,4,9,5
4,170.0,4,1,23,3
3,174.25,2,5,24,3
3,330.0,2,5,23,3
4,200.0,3,2,8,3
3,238.0,2,5,24,2
4,272.0,4,4,9,5
4,207.72,2,5,9,3
2,111.0,3,4,9,2
6,249.0,4,5,9,4
4,252.0,4,5,8,4
3,20045.0,2,4,24,3
3,407.0,4,4,9,5
4,179.0,2,5,23,4
3,328.0,3,4,9,4
6,152.0,3,5,9,4
2,86.0,3,2,9,3
4,140.0,3,5,9,4
3,299.0,4,1,9,5
4,270.0,3,5,9,4
2,49.0,2,2,9,3
3,114.0,2,2,9,4
4,300.0,4,5,9,4
3,235.0,3,1,9,4
4,513.0,4,5,8,4
2,62.0,1,2,9,3
3,189.0,4,5,9,4
4,356.0,4,5,9,4
3,160.0,3,5,9,3
3,210.0,3,5,9,3
2,106.0,2,3,9,3
4,487.0,3,5,9,5
3,173.0,4,1,9,4
3,173.0,4,1,9,4
6,172.0,3,3,9,3
3,183.0,4,4,9,4
3,183.0,4,4,9,4
4,350.0,4,5,8,4
3,207.0,2,2,9,4
4,491.5,4,1,9,5
4,379.15,4,1,9,5
4,233.0,3,1,9,4
7,300.0,4,5,9,5
6,324.0,4,3,9,5
3,37095.0,4,1,9,5
5,302.75,4,1,9,5
3,256.15,4,1,9,5
4,194.59,4,4,9,5
3,244.0,2,5,9,3
3,85.0,1,5,9,3
4,520.0,2,5,8,5
1,65.0,1,2,9,2
3,217.0,3,5,8,4
3,178.0,3,2,9,4
3,100.0,1,5,9,3
4,164.0,2,5,9,3
3,170.0,3,1,24,3
4,236.0,4,2,9,4
3,490.0,2,5,8,3
3,188.6,3,1,9,4
4,180.0,4,5,9,4
2,264.0,1,3,9,2
3,168.0,3,4,9,4
4,408.0,4,1,9,5
2,100.0,3,2,9,3
4,185.0,3,5,9,4
3,203.0,3,5,9,4
4,340.0,4,5,9,5
3,100.0,1,3,9,3
3,210.0,4,4,9,4
2,75.0,3,5,9,3
2,168.0,2,1,9,4
3,126.0,2,5,8,3
4,124.0,2,5,9,3
2,285.0,3,5,9,5
4,403.6,4,5,8,5
7,405.0,4,5,9,5
5,414.0,4,5,9,5
3,248.0,3,1,9,4
3,176.0,2,5,24,3
3,324.0,3,5,8,3
4,194.59,4,4,9,5
4,194.59,4,4,9,5
4,194.59,4,4,9,5
4,300.0,4,5,9,4
2,375.0,3,5,9,3
5,326.0,4,5,9,5
3,234.0,3,1,9,4
3,173.0,3,5,9,3
3,77.0,2,3,9,3
3,269.5,4,4,9,4
3,269.5,4,4,9,4
5,405.0,4,4,9,5
3,160.0,2,5,9,4
4,308.0,4,5,9,5
5,2988.0,4,5,24,5
3,143.0,3,5,9,4
3,85.0,1,5,9,4
5,567.0,4,2,9,5
3,157.0,3,1,24,3
3,116.0,2,5,9,3
4,138.0,3,2,9,4
4,364.0,4,2,9,4
3,200.0,2,5,8,3
4,200.0,3,5,8,4
4,274.0,4,5,9,5
5,193.5,3,5,9,4
4,261.0,2,3,9,5
3,227.0,3,5,9,4
5,255.0,4,5,9,5
3,282.0,3,1,9,4
3,226.0,2,1,9,4
4,227.0,4,4,9,4
4,226.0,4,4,9,4
4,237.0,2,5,9,3
3,315.0,4,5,9,4
2,109.0,1,3,9,2
3,130.0,2,5,9,3
2,116.0,3,5,9,3
3,278.0,4,5,9,5
3,176.0,4,5,8,3
4,160.0,2,5,9,3
3,158.0,3,1,24,3
3,129.0,4,4,9,5
2,137.0,4,5,9,3
4,281.01,4,1,9,5
2,166.75,1,0,8,2
6,462.0,2,3,9,5
4,411.0,4,2,8,5
3,1320.0,4,5,9,5
3,167.0,2,2,9,3
4,3822.6,4,4,24,5
4,260.0,4,5,9,5
3,148.29,3,5,9,3
2,120.0,3,3,9,3
4,241.0,4,5,24,3
3,266.0,3,1,9,4
3,354.0,4,4,9,5
4,290.0,4,5,24,5
4,237.0,3,5,9,3
4,188.0,4,5,9,4
3,182.0,3,1,9,3
4,198.0,4,5,9,3
3,142.5,3,4,8,4
4,272.0,4,1,9,5
6,210.0,4,2,9,5
4,279.0,2,5,9,3
4,141.0,4,5,9,3
3,192.0,3,3,9,4
4,188.0,2,5,9,4
4,251.0,3,1,9,4
3,320.0,4,4,9,4
3,100.0,2,5,9,3
3,247.0,4,1,9,4
2,60.0,1,3,8,3
3,150.0,3,1,9,3
3,168.0,4,2,9,4
2,90.55,2,1,8,3
3,270.91,3,1,24,3
4,294.0,3,5,9,5
2,90.0,1,2,9,3
3,224.0,3,5,9,4
4,180.0,3,1,9,4
4,270.0,2,2,9,4
4,148.5,3,5,9,3
4,168.0,2,5,9,3
0,260.0,2,4,9,4
3,290.0,3,5,24,3
1,120.0,2,5,9,3
3,175.6,4,4,9,5
4,300.0,4,2,9,4
4,287.0,4,1,9,4
3,85.0,2,5,9,3
4,360.0,4,5,9,4
3,280.0,4,1,9,4
4,185.0,4,2,8,4
4,236.0,2,5,9,3
4,358.88,4,5,9,4
5,380.0,4,5,9,4
4,350.0,4,5,9,4
4,229.0,4,2,9,4
4,256.35,4,4,9,5
4,188.0,3,5,9,3
3,241.14,3,5,9,4
4,265.0,4,5,9,5
3,175.0,2,5,39,3
3,399.0,4,1,9,5
4,271.0,4,5,9,4
5,135.0,3,5,24,3
4,205.2,4,5,9,4
1,53.45,1,1,9,3
3,267.0,3,5,9,4
3,200.0,3,4,9,5
3,266.0,3,5,9,4
4,400.0,3,5,9,5
5,859.0,2,5,9,5
3,60.0,1,3,24,1
3,105.0,2,5,9,3
2,63.0,1,5,9,3
2,63.0,1,2,9,3
3,280.0,3,1,9,4
3,151.0,3,5,9,4
3,99.0,2,2,9,3
6,288.0,4,5,9,4
2,61.0,1,3,9,2
3,148.0,3,5,9,4
2,46.12,1,3,9,3
3,129.8,2,5,8,3
3,247.6,4,1,9,5
4,418.0,3,5,9,3
3,252.0,4,1,9,4
3,187.0,4,1,9,4
3,251.0,4,1,9,4
3,195.0,4,1,9,4
3,217.0,4,1,9,4
3,132.0,3,5,9,3
4,310.0,4,1,23,5
3,298.0,4,5,9,5
3,237.0,3,5,9,4
4,220.0,4,5,9,4
5,180.0,3,5,9,4
4,224.0,3,5,9,4
4,326.0,4,4,9,5
4,308.0,3,5,9,3
4,246.0,4,4,9,5
4,228.0,4,4,9,4
10,879.0,3,5,8,5
2,106.3,3,3,9,2
3,300.0,3,5,9,5
2,98.0,2,5,9,3
2,65.0,1,2,9,3
2,64.0,2,2,9,3
5,348.0,4,3,8,4
4,322.0,4,5,9,5
0,468.0,4,5,9,5
3,80.0,3,2,9,3
3,263.8,3,1,24,3
3,264.0,3,1,24,3
3,525.0,4,5,9,5
3,274.0,3,1,24,3
1,50.0,1,2,9,3
6,634.0,4,5,9,5
4,336.0,4,5,9,5
5,300.0,3,5,9,4
3,185.0,4,5,8,4
3,43.0,3,5,9,4
2,100.0,2,1,9,4
3,434.0,4,1,9,5
4,287.0,3,5,9,4
4,272.0,1,2,9,5
2,125.0,2,2,9,3
2,90.0,2,5,9,3
2,88.0,1,1,9,4
1,62.1,1,1,9,3
2,83.0,1,5,9,3
2,151.6,3,4,9,3
3,165.49,3,4,9,4
4,330.0,4,5,9,3
5,560.0,4,1,9,5
4,294.0,4,5,9,3
3,236.0,3,5,23,3
4,270.0,3,5,9,3
3,226.0,3,1,9,4
4,362.0,4,1,9,5
3,189.82,2,5,9,4
3,212.0,3,5,9,3
5,312.0,4,5,9,4
3,232.5,3,1,9,4
4,340.0,3,5,8,4
3,249.0,3,1,9,3
6,1540.0,4,5,9,5
4,158.0,3,5,9,3
6,196.0,2,5,9,4
3,381.0,4,4,9,5
3,348.9,4,4,9,5
3,300.0,4,5,9,4
3,180.0,3,4,9,4
4,129.0,3,5,9,4
4,238.0,3,5,9,3
3,174.0,4,4,9,4
3,141.0,4,4,9,3
2,100.0,3,2,9,3
4,91.0,3,5,9,3
3,272.0,4,5,9,5
3,364.3,4,4,9,5
4,313.0,4,5,9,5
3,154.0,2,5,9,3
3,220.0,4,5,8,4
5,453.0,4,1,9,5
3,80.0,3,2,9,3
2,98.0,2,5,9,3
4,272.0,4,2,9,5
3,198.0,3,5,9,3
4,396.0,4,3,9,5
4,46.0,3,5,9,3
3,172.0,3,2,8,3
3,114.0,2,4,8,3
2,96.0,1,3,9,2
2,27.0,1,2,9,2
4,268.0,4,5,9,5
4,370.0,3,3,9,3
6,200.0,3,3,9,3
1,99.0,1,3,24,1
3,176.0,3,4,9,4
4,385.0,4,5,9,5
3,143.0,3,4,9,4
3,180.0,3,5,8,4
3,270.0,3,5,8,4
2,85.0,3,5,9,3
5,230.0,4,5,9,3
4,408.0,4,5,9,5
4,213.5,2,5,9,4
7,721.0,4,3,24,4
4,388.0,4,1,9,5
3,170.0,2,2,9,4
4,234.0,3,5,9,4
3,290.0,3,5,9,3
3,414.0,4,5,8,4
4,270.3,2,5,9,3
3,295.0,4,5,9,4
3,160.0,3,5,24,3
3,294.0,3,1,24,3
3,219.0,2,5,9,3
3,190.0,4,5,9,4
4,122.0,4,5,9,3
3,248.0,4,5,9,5
3,268.0,3,4,24,3
2,51.0,2,3,9,2
4,302.0,4,5,9,5
5,81.76,2,5,9,3
4,128.0,2,5,9,3
5,200.0,2,3,9,4
4,250.0,4,5,9,5
5,1360.22,4,5,9,5
3,163.35,3,1,9,4
3,434.0,4,4,9,5
3,232.5,3,4,9,4
5,171.0,2,5,9,4
2,70.0,2,1,9,3
2,70.0,2,1,9,3
2,72.0,1,5,9,3
4,413.0,4,5,8,3
3,119.0,2,5,9,3
4,185.0,3,5,9,3
4,239.13,4,5,9,5
2,114.79,1,3,9,3
4,259.65,4,5,9,5
3,166.9,3,5,24,5
4,629.0,4,5,8,5
4,628.0,4,5,9,5
5,394.0,4,5,9,5
5,300.0,4,5,9,5
3,177.32,4,5,24,3
2,110.0,3,1,9,3
3,123.0,3,1,9,4
3,181.7,4,1,9,5
4,204.0,3,5,8,4
3,228.0,4,5,8,3
4,319.0,2,3,9,4
4,83.0,2,5,9,3
4,219.0,4,4,9,5
3,175.0,3,1,9,4
3,163.85,3,5,9,4
5,250.0,4,5,9,4
3,152.0,3,1,9,4
1,55.0,1,4,9,3
3,235.0,3,5,9,3
3,460.0,4,5,9,5
2,75.0,1,4,9,3
3,207.0,3,4,9,5
3,145.0,3,4,9,5
3,180.0,3,4,9,5
3,185.0,2,4,9,5
4,213.15,4,5,9,4
2,144.0,3,1,9,5
10,574.0,4,5,8,5
4,200.0,4,1,9,5
3,320.0,4,5,9,4
10,360.0,4,5,24,5
3,355.0,4,5,9,4
3,1712.0,3,5,8,3
2,82.0,1,2,9,2
3,349.0,4,2,9,5
3,160.0,1,5,9,3
3,253.0,3,4,24,3
4,186.26,4,5,9,5
6,261.25,4,5,9,5
4,278.0,4,5,9,4
4,250.0,4,1,9,4
3,233.0,3,1,9,4
4,490.0,4,1,9,5
6,1000.0,3,5,8,4
5,343.0,3,5,9,4
3,168.0,3,5,9,4
4,288.0,4,5,9,4
5,107.5,3,3,9,3
3,268.21,4,2,9,4
4,554.1,4,1,9,5
4,182.0,3,5,9,4
3,181.0,3,5,9,3
3,72.0,1,5,9,3
3,206.0,4,5,9,4
3,121.0,2,5,9,4
3,218.75,4,5,9,3
4,286.0,4,3,9,4
4,214.0,4,5,8,3
4,194.0,2,5,9,4
7,3800.0,4,5,23,4
4,168.0,4,4,9,4
4,372.0,4,4,9,5
3,233.0,3,1,9,4
2,87.0,2,2,9,3
5,460.0,4,5,8,4
3,355.89,3,4,9,4
4,231.0,4,2,9,5
3,494.0,1,2,24,3
6,170.0,4,5,9,2
3,306.0,4,1,9,4
3,364.0,4,5,9,4
4,420.0,4,5,9,5
3,176.0,3,5,23,4
4,200.0,2,3,9,4
4,186.0,4,5,9,4
4,180.0,4,5,9,4
3,265.0,3,1,24,4
3,265.0,3,1,24,3
5,256.0,4,5,9,5
3,245.0,2,2,9,5
3,70.0,1,5,9,2
3,224.0,3,5,9,3
8,476.0,3,5,8,3
3,249.0,4,1,9,4
3,369.0,4,1,9,5
4,438.0,3,2,9,4
1,67.0,2,1,9,3
5,197.0,3,5,9,4
3,110.0,3,2,9,3
4,472.0,4,5,9,5
4,181.0,4,2,9,5
3,150.0,2,5,24,3
3,99.0,3,2,9,4
5,260.0,4,4,9,5
1,81.0,2,1,9,3
4,600.0,4,2,9,5
3,218.75,3,5,9,3
4,400.0,4,5,9,3
3,190.0,2,2,9,4
4,291.0,4,2,9,4
4,229.0,4,2,9,5
3,155.0,3,5,9,3
2,58.0,1,1,9,3
3,157.17,4,5,9,5
6,234.0,4,5,9,3
5,317.0,4,5,8,4
5,419.16,4,4,9,5
5,415.13,4,4,9,5
3,279.0,4,1,9,4
3,277.0,4,1,9,4
5,1041.0,3,5,9,5
3,206.0,3,4,24,3
5,336.0,4,5,9,5
3,210.0,3,1,8,4
4,239.0,4,4,9,5
4,248.0,4,5,9,5
3,150.0,1,5,9,4
4,600.0,3,5,9,4
3,574.0,3,5,8,3
4,287.0,4,5,8,4
3,218.6,4,5,8,4
3,113.0,2,5,8,3
3,200.0,3,1,8,4
3,267.0,2,5,9,4
3,356.0,4,5,23,5
3,355.0,3,4,9,4
3,361.0,3,4,9,4
3,352.0,3,4,9,4
4,328.6,4,5,9,4
3,200.0,2,2,9,3
3,214.0,4,1,9,4
3,351.75,3,4,9,4
3,379.56,3,4,9,4
4,249.0,4,5,9,5
4,175.0,4,3,9,3
4,2351.0,4,5,9,5
3,252.0,3,4,9,4
3,233.0,3,4,9,4
3,242.16,4,4,9,4
3,252.54,4,4,9,4
3,256.91,4,4,9,4
3,266.12,4,4,9,4
3,220.9,4,4,9,4
3,283.83,4,4,9,4
3,294.16,4,4,9,4
3,152.0,3,1,9,4
3,82.0,2,5,9,3
9,486.0,2,5,9,3
3,377.0,4,1,9,5
4,215.0,4,2,9,4
3,149.0,2,5,9,3
3,110.0,3,5,9,3
3,350.0,3,2,8,3
4,165.0,4,5,9,3
4,165.0,4,5,9,4
4,187.0,4,5,9,3
4,169.0,3,5,8,3
2,96.0,1,3,9,3
3,115.0,2,5,8,3
3,239.7,3,5,8,3
3,148.0,2,2,9,3
3,574.0,3,5,8,4
2,100.0,2,1,9,3
4,227.0,4,5,9,4
3,430.0,3,5,24,3
1,61.6,1,1,9,3
2,70.2,1,1,9,3
4,292.0,4,3,9,5
3,233.0,4,1,9,5
4,238.0,4,4,9,5
3,280.0,4,1,8,4
4,264.0,4,5,9,4
4,500.0,4,5,9,5
3,112.0,3,5,9,3
4,294.0,4,5,9,5
3,206.0,3,5,8,4
3,265.0,3,4,24,3
3,177.0,2,5,9,3
4,500.0,4,5,24,5
3,91.0,2,1,9,3
3,230.0,2,5,24,3
3,220.0,2,5,9,3
3,270.0,2,3,9,4
2,205.2,4,5,23,3
3,178.4,4,5,9,4
6,286.0,4,5,8,4
3,347.34,4,1,9,5
4,437.0,4,2,9,5
1,56.0,1,2,9,3
3,1442.0,4,5,9,4
3,49.0,1,5,24,1
5,1240.0,4,5,24,5
4,260.0,3,1,9,5
3,280.0,2,5,24,3
3,220.0,4,1,9,5
6,440.0,4,5,9,4
3,212.0,4,2,9,3
3,80.0,1,5,9,3
3,232.0,3,1,9,4
3,232.0,3,1,9,4
4,215.0,1,5,24,3
4,219.0,4,1,9,5
3,234.0,3,4,9,4
3,160.0,2,5,8,3
3,197.48,3,5,9,4
3,250.0,3,4,9,4
3,250.0,3,4,9,4
3,234.0,3,4,9,4
3,179.0,3,5,9,4
4,179.0,2,5,8,3
5,144.0,2,3,9,3
0,267.0,1,0,9,3
4,181.8,4,2,9,5
3,900.0,3,5,9,5
6,721.0,4,5,24,5
3,250.0,3,4,9,5
3,200.0,3,4,8,4
10,595.0,4,2,9,5
5,570.0,4,5,9,5
4,265.4,1,5,9,4
7,839.0,4,5,24,4
4,250.0,3,1,9,4
3,399.0,3,4,9,4
4,402.0,4,5,9,4
4,263.67,3,5,9,4
4,230.0,2,5,9,3
3,154.0,3,5,8,3
4,241.22,4,4,9,5
4,148.0,3,5,8,4
4,635.0,3,5,8,4
4,403.0,2,5,24,3
4,450.0,4,5,8,4
3,130.0,2,5,8,3
3,150.0,2,5,8,3
4,532.0,2,3,9,4
4,259.65,3,2,9,5
3,199.5,2,5,8,4
2,120.0,1,5,24,2
4,265.0,4,5,9,5
5,160.0,3,5,8,3
3,380.0,2,5,9,3
3,270.0,1,5,9,5
5,360.0,2,3,9,4
5,156.0,4,5,8,4
3,294.85,3,4,9,3
3,287.7,4,1,9,5
4,225.0,3,5,9,3
4,182.0,4,5,9,5
5,315.0,3,5,9,4
7,1051.0,4,1,9,5
3,280.0,3,5,9,3
3,305.2,2,4,24,3
4,364.0,4,5,9,5
3,218.0,3,1,9,4
6,360.0,4,5,9,5
5,494.0,4,5,8,4
5,310.0,1,5,24,3
3,206.0,3,4,24,3
